category,opendb_id,name,manufacturer,part_numbers,socket,cpu_tdp_w,motherboard_ram_type,motherboard_form_factor,ram_type,ram_generation,ram_capacity_gb,ram_modules_quantity,gpu_tdp_w,gpu_memory_gb,psu_wattage_w,psu_efficiency_rating,case_form_factor,case_supported_motherboard_form_factors,storage_type,storage_interface,storage_nvme,storage_capacity_gb,price,score,reviews,pricing_match_sku,source_file
Storage,2df11138-e7ac-455f-ba4f-1955972ff0c3,Intel 665p 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,Intel,SSDPEKNW010T9X1,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,221.6,0,0,SSDPEKNW010T9X1,Storage/2df11138-e7ac-455f-ba4f-1955972ff0c3.json
Storage,2e70e455-9353-4a51-b6cc-2a49ae6e1b5a,"ADATA SU800 512GB SSD 2.5"" SATA",ADATA,ASU800SS-512GT-C,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,512,75.03305785,0,0,ASU800SS-512GT-C,Storage/2e70e455-9353-4a51-b6cc-2a49ae6e1b5a.json
Storage,2eb17d1d-b609-4ba6-b76a-132df5b29bc4,MP400 1 TB M.2-2280 PCIe 3.0 X4 NVME Solid State Drive,Corsair,CSSD-F1000GBMP400,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,132.99,8,1,CSSD-F1000GBMP400,Storage/2eb17d1d-b609-4ba6-b76a-132df5b29bc4.json
Storage,2f75c060-2a8d-48d8-a5b9-5a6a9ff0f46a,"SAMSUNG 860 EVO Series 2.5"" 500GB SATA III V-NAND 3-bit MLC Internal Solid State Drive (SSD) MZ-76E500B/AM",SAMSUNG,MZ-N6E500BW|MZ-76E500B/AM,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,500,65.2892562,9.54,65,MZ-N6E500BW,Storage/2f75c060-2a8d-48d8-a5b9-5a6a9ff0f46a.json
Storage,2f8b66bb-7e9e-4dce-92ef-c3bfdb902397,"Western Digital Blue 1TB 3.5"" HDD 5400RPM SATA",Western Digital,WD10EZRZ,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,1000,47.99,9.14,128,WD10EZRZ,Storage/2f8b66bb-7e9e-4dce-92ef-c3bfdb902397.json
Storage,2f8f77ca-e196-48cd-8557-caf21e3adcd8,"SanDisk SSD PLUS 2.5"" 120GB SATA III 3D NAND Internal Solid State Drive (SSD)",SanDisk,SDSSDA-120G-G27,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,120,29.53719008,9.04,195,SDSSDA-120G-G27,Storage/2f8f77ca-e196-48cd-8557-caf21e3adcd8.json
Storage,3348da24-ffce-47c8-b8b1-0138430dfe8e,"Toshiba MG07ACA14TE 14TB HDD 3.5"" 7200RPM SATA",Toshiba,MG07ACA14TE|201746,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,14000,370.0165289,10,2,MG07ACA14TE,Storage/3348da24-ffce-47c8-b8b1-0138430dfe8e.json
Storage,34330ab8-62e8-414e-89a1-a8a09d17cf47,"TEAMGROUP EX2 1TB SSD 2.5"" SATA 6.0 Gb/s",TEAMGROUP,T253E2001T0C101,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,1000,115.99,10,2,T253E2001T0C101,Storage/34330ab8-62e8-414e-89a1-a8a09d17cf47.json
Storage,35612e97-06e8-4254-9e74-446300512c4c,Western Digital Black SN750 500GB SSD M.2-2280 PCIe 3.0 X4 NVMe,Western Digital,WDS500G3XHC|WDS500G3XHC-00SJG0,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,500,125.6,9.08,50,WDS500G3XHC,Storage/35612e97-06e8-4254-9e74-446300512c4c.json
Storage,359ed54b-cf00-4f07-b0e7-a068c0b33fa7,"Western Digital Red Pro 8 TB 3.5"" Internal HDD 7200 RPM SATA 6.0 Gb/s",Western Digital,WD8003FFBX|WD8003FFBX-SPB9AN0,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,8000,261.1570248,0,0,WD8003FFBX,Storage/359ed54b-cf00-4f07-b0e7-a068c0b33fa7.json
Storage,35c11854-3cec-435b-a62a-bbdb1bfe1d22,"Crucial BX500 2TB 2.5"" SSD SATA 6.0 Gb/s",Crucial,CT2000BX500SSD1|CT2000BX500SSD1T,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,2000,167.4958678,0,0,CT2000BX500SSD1,Storage/35c11854-3cec-435b-a62a-bbdb1bfe1d22.json
Storage,3660fbd1-4808-46a6-a18b-2c0a69d02132,Seagate IronWolf 12TB NAS Internal Hard Drive HDD – CMR 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage,Seagate,ST12000VNZ007|ST12000VN0008,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,12000,343.9256198,0,0,ST12000VN0008,Storage/3660fbd1-4808-46a6-a18b-2c0a69d02132.json
Storage,36cd125f-f4d4-4a79-a573-bb85aae1b22b,"Western Digital Red SA500 1TB 2.5"" SSD SATA",Western Digital,WDS100T1R0A,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,1000,104.3057851,0,0,WDS100T1R0A,Storage/36cd125f-f4d4-4a79-a573-bb85aae1b22b.json
Storage,371c584c-fa41-461f-a298-e1614dff24c1,"Samsung 870 QVO 8TB SSD 2.5"" SATA",Samsung,MZ-77Q8T0B|AM|MZ-77Q8T0BW|MZ-77Q8T0B/AM,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,8000,841.59,0,0,MZ-77Q8T0BW,Storage/371c584c-fa41-461f-a298-e1614dff24c1.json
Storage,37208e5d-98c8-4851-b02b-ddb600781360,Western Digital Green 480GB SSD M.2-2280 SATA,Western Digital,WDS480G2G0B,,,,,,,,,,,,,,,SSD,M.2 SATA,False,480,49.16528926,9.48,42,WDS480G2G0B,Storage/37208e5d-98c8-4851-b02b-ddb600781360.json
Storage,375806ca-1d9d-49d1-8254-536893c129ae,Seagate FireCuda 520 2 TB M.2-2280 PCIe 4.0 X4 NVME Solid State Drive,Seagate,ZP2000GM3A002,,,,,,,,,,,,,,,SSD,M.2 PCIe 4.0 x4,True,2000,461.6363636,0,0,ZP2000GM3A002,Storage/375806ca-1d9d-49d1-8254-536893c129ae.json
Storage,382a0f02-2800-4faa-8aee-c94b2d3cde44,Western Digital Black 512GB M.2-2280 SSD PCIe 3.0 x4 NVMe,Western Digital,WDS512G1X0C,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,512,169.99,9,18,WDS512G1X0C,Storage/382a0f02-2800-4faa-8aee-c94b2d3cde44.json
Storage,38ef2538-9ce8-4172-9b81-fdc4686d19ad,"Western Digital Purple 12TB 3.5"" HDD 7200RPM SATA",Western Digital,WD121PURZ,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,12000,418.6,6,1,WD121PURZ,Storage/38ef2538-9ce8-4172-9b81-fdc4686d19ad.json
Storage,39d3ac5f-45de-4275-90df-9ad475742ff1,"Seagate IronWolf NAS 8TB 3.5"" HDD 7200RPM SATA",Seagate,ST8000VN004|NE-ST8000VN004,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,8000,250.59,7,8,ST8000VN004,Storage/39d3ac5f-45de-4275-90df-9ad475742ff1.json
Storage,3b8b3b18-bdea-44c8-bd9e-9112933c6a47,Corsair MP510 960GB SSD M.2-2280 PCIe 3.0 X4 NVMe,Corsair,CSSD-F960GBMP510,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,960,183.88,9.92,24,CSSD-F960GBMP510,Storage/3b8b3b18-bdea-44c8-bd9e-9112933c6a47.json
Storage,3bb3255a-98b4-495f-9eb4-4ac63eb92ab5,Crucial P1 500GB M.2-2280 SSD PCIe 3.0 x4 NVMe,Crucial,CT500P1SSD8,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,500,65.98,9.43,109,CT500P1SSD8,Storage/3bb3255a-98b4-495f-9eb4-4ac63eb92ab5.json
Storage,3bdf4364-013e-411e-aecc-af9e93a560bd,"Samsung 870 QVO 4TB SSD 2.5"" SATA",Samsung,MZ-77Q4T0B|AM|MZ-77Q4T0BW,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,4000,425.59,0,0,MZ-77Q4T0BW,Storage/3bdf4364-013e-411e-aecc-af9e93a560bd.json
Storage,3be69b8b-d73d-4712-9a81-d5d795faafe1,"ADATA Ultimate SU650 480GB SSD 2.5"" SATA",ADATA,ASU650SS-480GT-R,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,480,66.59,0,0,ASU650SS-480GT-R,Storage/3be69b8b-d73d-4712-9a81-d5d795faafe1.json
Storage,3cb1fce4-a8bb-4731-a4ee-37d4c133294a,"Western Digital Red 6TB 3.5"" HDD 5400RPM SATA Internal",Western Digital,WD60EFAX,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,6000,137.0991736,9.28,164,WD60EFAX,Storage/3cb1fce4-a8bb-4731-a4ee-37d4c133294a.json
Storage,3ce57992-171f-4cf7-b535-4b631db16602,"Western Digital Red 2TB HDD 5400RPM 3.5"" SATA",Western Digital,WD20EFAX,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,66.8677686,0,0,WD20EFAX,Storage/3ce57992-171f-4cf7-b535-4b631db16602.json
Storage,3cff6303-a943-42ef-ab98-ae97f1ac3c18,"Seagate Exos X16 16TB 3.5"" HDD 7200RPM SATA",Seagate,ST16000NM003G,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,16000,558.6,0,0,ST16000NM003G,Storage/3cff6303-a943-42ef-ab98-ae97f1ac3c18.json
Storage,3d300cc1-c188-4538-bc86-791461c23d5d,"GOODRAM CL100 gen.3 480GB SSD 2.5"" SATA 6.0 Gb/s",GOODRAM,SSDPR-CL100-480-G3,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,480,59.59,9.63,27,SSDPR-CL100-480-G3,Storage/3d300cc1-c188-4538-bc86-791461c23d5d.json
Storage,3df72572-6969-4320-8d8e-fc9048185dc4,"Seagate Exos 7E8 2TB HDD 7200RPM 3.5"" SATA",Seagate,ST2000NM000A,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,133.6859504,0,0,ST2000NM000A,Storage/3df72572-6969-4320-8d8e-fc9048185dc4.json
Storage,3e8f6efd-4428-4faa-b8c4-2b9f42219e75,"Western Digital WD_BLACK 4TB 3.5"" HDD 7200RPM SATA",Western Digital,WD4005FZBX|WD4005FZBX-SPK5WB0,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,4000,163.1818182,9,2,WD4005FZBX,Storage/3e8f6efd-4428-4faa-b8c4-2b9f42219e75.json
Storage,3edfb421-a505-4463-ae12-d4dfd5285fc8,PNY CS900 1TB SSD M.2-2280 SATA,PNY,M280CS900-1TB-RB|CS900,,,,,,,,,,,,,,,SSD,M.2 SATA,False,1000,155.99,0,0,M280CS900-1TB-RB,Storage/3edfb421-a505-4463-ae12-d4dfd5285fc8.json
Storage,4215d4be-8ebf-43d1-b9ef-9cd8d8700af4,Crucial P2 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,Crucial,CT1000P2SSD8,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,105.4628099,0,0,CT1000P2SSD8,Storage/4215d4be-8ebf-43d1-b9ef-9cd8d8700af4.json
Storage,42c2c704-0a00-46ab-8d55-922c502d980a,"Kingston A400 960GB SATA 3 2.5"" Internal SSD SA400S37/960G - HDD Replacement for Increase Performance",Kingston Technology Corp.,SA400S37/240G,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,960,22.26446281,9.42,3913,SA400S37/240G,Storage/42c2c704-0a00-46ab-8d55-922c502d980a.json
Storage,430a870c-0eb9-4f9a-b613-4579175ace1f,Gigabyte GP-GSM2NE3256GNTD 256GB SSD M.2 PCIe 3.0 NVMe,Gigabyte,GP-GSM2NE3256GNTD,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,256,48.59,9.7,100,GP-GSM2NE3256GNTD,Storage/430a870c-0eb9-4f9a-b613-4579175ace1f.json
Storage,434d5624-debb-4810-9454-c3bd7eb2aa52,"Seagate Exos 7E8 1TB HDD 7200RPM 3.5"" SATA",Seagate,ST1000NM000A|ST1000NM0008|ST1000NMZ008,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,1000,97.40495868,0,0,ST1000NM000A,Storage/434d5624-debb-4810-9454-c3bd7eb2aa52.json
Storage,43ab3154-021f-4732-b109-2fb2635b834f,ADATA XPG SX8200 Pro 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,ADATA,ASX8200PNP-1TT-C,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,137.8842975,0,0,ASX8200PNP-1TT-C,Storage/43ab3154-021f-4732-b109-2fb2635b834f.json
Storage,44589671-396a-4f72-9e15-b668b81adcae,"Seagate IronWolf NAS 12TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Seagate,ST12000VN0008|NE-ST12000VN0008,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,12000,343.9256198,0,0,ST12000VN0008,Storage/44589671-396a-4f72-9e15-b668b81adcae.json
Storage,450ef5a3-369f-4ffc-9347-004a519e7d93,Western Digital Blue SN550 1TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Western Digital,WDS100T2B0C,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,116.6,9.78,9,WDS100T2B0C,Storage/450ef5a3-369f-4ffc-9347-004a519e7d93.json
Storage,460c61ac-fcb1-43b8-8f68-0e7400afe125,"Western Digital Green 240GB SSD 2.5"" SATA",Western Digital,WDS240G2G0A,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,240,32.95867769,9.23,142,WDS240G2G0A,Storage/460c61ac-fcb1-43b8-8f68-0e7400afe125.json
Storage,467fc606-9d9c-4c1b-bc72-d84466259a40,"Seagate Barracuda Compute 8TB HDD 3.5"" 5400RPM SATA",Seagate,ST8000DMZ04|ST8000DM004/ST800DMZ04|ST8000DM004,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,8000,194.59,6.4,5,ST8000DM004,Storage/467fc606-9d9c-4c1b-bc72-d84466259a40.json
Storage,47e8520f-6372-4a7a-9821-08b660d1b330,"Seagate SkyHawk 4TB HDD 3.5"" 5900RPM SATA Internal",Seagate,ST4000VX007|ST2000XV008,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,4000,84.03305785,6,2,ST4000VX007,Storage/47e8520f-6372-4a7a-9821-08b660d1b330.json
Storage,4a218490-4537-4328-9c00-5c164ebb56ec,"Transcend TS480GSSD220S 480 GB SSD 2.5"" SATA 6.0 Gb/s",Transcend,TS480GSSD220S,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,480,96.02479339,9.44,18,TS480GSSD220S,Storage/4a218490-4537-4328-9c00-5c164ebb56ec.json
Storage,4c82efbf-83a5-48dd-a51f-b66c3e57831a,PNY CS2130 2TB M.2-2280 SSD PCIe 3.0 X4 NVMe,PNY,M280CS2130-2TB-RB,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,2000,283.3057851,10,4,M280CS2130-2TB-RB,Storage/4c82efbf-83a5-48dd-a51f-b66c3e57831a.json
Storage,4c928aa1-47e0-41c8-9b6e-7b9633c51e90,Western Digital Blue 2TB M.2-2280 SSD SATA,Western Digital,WDS200T2B0B,,,,,,,,,,,,,,,SSD,M.2 SATA,False,2000,182.8760331,8.89,9,WDS200T2B0B,Storage/4c928aa1-47e0-41c8-9b6e-7b9633c51e90.json
Storage,4dccb282-2d07-4f7a-9a4a-3d28d9af468c,"Toshiba L200 2TB 2.5"" HDD 5400RPM SATA Internal",Toshiba,HDWL120UZSVA|208954|203031,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,59.49586777,0,0,HDWL120UZSVA,Storage/4dccb282-2d07-4f7a-9a4a-3d28d9af468c.json
Storage,4ef34900-c043-42e6-8c11-28b8493a771c,"Seagate IronWolf Pro 4TB HDD 3.5"" 7200RPM SATA 6.0 Gb/s",Seagate,ST4000NE001,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,4000,133.3884298,8,1,ST4000NE001,Storage/4ef34900-c043-42e6-8c11-28b8493a771c.json
Storage,4fba24af-e981-4ec9-95ad-4667a52a4393,ADATA XPG SX8200 Pro 512GB SSD M.2 PCIe 3.0 NVMe,ADATA,ASX8200PNP-512GT-C,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,512,81.59,10,2,ASX8200PNP-512GT-C,Storage/4fba24af-e981-4ec9-95ad-4667a52a4393.json
Storage,4ff3903c-7387-48c0-8427-494c1f358930,"Kingston A400 960GB 2.5"" SSD SATA",Kingston,SA400S37|960G|SA400S37/960G,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,960,77.30578512,9.74,70,SA400S37/960G,Storage/4ff3903c-7387-48c0-8427-494c1f358930.json
Storage,50d4a37a-071c-4baa-9c27-916d54a2e22d,"Seagate Surveillance 1TB HDD 3.5"" 5900RPM SATA",Seagate,ST1000VX003|ST1000VX005|ST1000VXZ05,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,1000,43.82644628,0,0,ST1000VX005,Storage/50d4a37a-071c-4baa-9c27-916d54a2e22d.json
Storage,51e82242-22d8-4d65-adb5-b9add4f595a3,"Gigabyte GP-GSTFS31480GNTD 480 GB SSD 2.5"" SATA 6.0 Gb/s",Gigabyte,GP-GSTFS31480GNTD,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,480,52.80991736,9.18,39,GP-GSTFS31480GNTD,Storage/51e82242-22d8-4d65-adb5-b9add4f595a3.json
Storage,51fd31d2-0899-40cc-b8a2-459aa589a472,Western Digital Black SN750 2TB SSD M.2-2280 PCIe 3.0 x4 NVMe,Western Digital,WDS200T3XHC|WDS200T3XHC-00SJG0,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,2000,399.99,8,1,WDS200T3XHC,Storage/51fd31d2-0899-40cc-b8a2-459aa589a472.json
Storage,52f961d5-60af-434c-ac8e-741a4333e4ce,Corsair MP400 4TB M.2-2280 SSD PCIe 3.0 X4 NVMe,Corsair,CSSD-F4000GBMP400,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,4000,580.99,0,0,CSSD-F4000GBMP400,Storage/52f961d5-60af-434c-ac8e-741a4333e4ce.json
Storage,53ce5186-a0c4-410e-b17d-0b99e9b25240,"Seagate IronWolf NAS 2TB HDD 3.5"" SATA",Seagate,ST2000VN004,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,70.24793388,9.43,46,ST2000VN004,Storage/53ce5186-a0c4-410e-b17d-0b99e9b25240.json
Storage,546be831-d22c-4ebe-8876-d86470094f1a,"Seagate IronWolf NAS 6TB HDD 3.5"" 7200RPM SATA 6.0 Gb/s Internal",Seagate,ST6000VN0033,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,6000,199.9,9.6,5,ST6000VN0033,Storage/546be831-d22c-4ebe-8876-d86470094f1a.json
Storage,546dacb3-6876-4ec0-a7cd-c3efabb57559,ADATA XPG SPECTRIX S40G RGB 512GB SSD M.2-2280 PCIe 3.0 NVMe,ADATA,AS40G-512GT-C|S40G,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,512,82.99,0,0,AS40G-512GT-C,Storage/546dacb3-6876-4ec0-a7cd-c3efabb57559.json
Storage,5628ec23-18b8-4a7b-a47f-fc94ae62b859,"Western Digital Red SA500 2TB SSD 2.5"" SATA 6.0 Gb/s",Western Digital,WDS200T1R0A,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,2000,231.7438017,0,0,WDS200T1R0A,Storage/5628ec23-18b8-4a7b-a47f-fc94ae62b859.json
Storage,56d465b5-fcf0-4dd8-81c8-dd0f78cb49cd,"Seagate Barracuda Compute 2TB 3.5"" HDD 7200RPM SATA",Seagate,ST2000DM008|ST2000DMZ08|‎ST2000DMZ08,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,56.98,9.37,2004,ST2000DM008,Storage/56d465b5-fcf0-4dd8-81c8-dd0f78cb49cd.json
Storage,57bc404d-948c-4960-b575-acd093e0a20b,"Western Digital Red 2TB 3.5"" HDD 5400 RPM SATA 6.0 Gb/s",Western Digital,WD20EFRX|X340H11G,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,2000,73.45454545,9.23,562,WD20EFRX,Storage/57bc404d-948c-4960-b575-acd093e0a20b.json
Storage,58d2b8ce-a095-460b-8581-94f41d7dff84,Western Digital Black SN850 2TB SSD M.2 PCIe 4.0 NVMe,Western Digital,WDS200T1X0E,,,,,,,,,,,,,,,SSD,M.2 PCIe 4.0 x4,True,2000,526,0,0,WDS200T1X0E,Storage/58d2b8ce-a095-460b-8581-94f41d7dff84.json
Storage,59286b36-e360-4dc7-8ec8-c51a7779e590,"Seagate BarraCuda 120 500GB SSD 2.5"" SATA",Seagate,ZA500CM1A003,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,500,67.84297521,8.67,3,ZA500CM1A003,Storage/59286b36-e360-4dc7-8ec8-c51a7779e590.json
Storage,598a4105-33c7-42fa-8bf7-baf0a07d5ead,"Crucial MX500 2TB 2.5"" SSD SATA",Crucial,CT2000MX500SSD1,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,2000,249.9,9.53,38,CT2000MX500SSD1,Storage/598a4105-33c7-42fa-8bf7-baf0a07d5ead.json
Storage,5abde694-47dc-4e34-8452-d994e8eb5afa,Western Digital Blue 250GB SSD M.2-2280 SATA,Western Digital,WDS250G2B0B,,,,,,,,,,,,,,,SSD,M.2 SATA,False,250,33.45454545,9.51,90,WDS250G2B0B,Storage/5abde694-47dc-4e34-8452-d994e8eb5afa.json
Storage,5aedf047-01df-498f-95e5-0eb2a6f3179a,"Western Digital Red 3 TB 3.5"" HDD 5400 RPM SATA 6.0 Gb/s Internal",Western Digital,WD30EFRX|WD30EFAX,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,3000,111.59,9.25,806,WD30EFRX,Storage/5aedf047-01df-498f-95e5-0eb2a6f3179a.json
Storage,5b6db47f-7fbc-49ee-b43d-a3c2c4de4988,KIOXIA EXCERIA 1TB M.2-2280 SSD PCIe 3.0 x4 NVMe,KIOXIA,LRC10Z001TG8,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,180.99,9.9,21,LRC10Z001TG8,Storage/5b6db47f-7fbc-49ee-b43d-a3c2c4de4988.json
Storage,5bdc5a6e-6aff-4c4d-86e9-5d8519195c49,Gigabyte GP-GSM2NE8128GNTD 128GB SSD M.2-2280 PCIe 3.0 X2 NVMe,Gigabyte,GP-GSM2NE8128GNTD,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x2,True,128,32.98,9.5,4,GP-GSM2NE8128GNTD,Storage/5bdc5a6e-6aff-4c4d-86e9-5d8519195c49.json
Storage,5cb10844-df76-4b43-a62d-d365c1d139e7,"Western Digital Blue 250GB SSD 2.5"" SATA 6.0 Gb/s",Western Digital,WDS250G2B0A,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,250,35.05785124,9.23,52,WDS250G2B0A,Storage/5cb10844-df76-4b43-a62d-d365c1d139e7.json
Storage,5cb17f98-bf51-469b-9cf0-77cc45c3e104,"Seagate EXOS Enterprise 14TB HDD 3.5"" 7200RPM SATA",Seagate,ST14000NM001G,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,14000,489.0826446,0,0,ST14000NM001G,Storage/5cb17f98-bf51-469b-9cf0-77cc45c3e104.json
Storage,5d14cc3f-916d-483a-9e5f-bef59bb5fbca,ADATA XPG SPECTRIX S40G RGB 256GB SSD M.2-2280 PCIe 3.0 X4 NVMe,ADATA,AS40G-256GT-C,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,256,45.53719008,10,1,AS40G-256GT-C,Storage/5d14cc3f-916d-483a-9e5f-bef59bb5fbca.json
Storage,5dbd1329-9d43-4edb-895b-d732cea98a1a,"Seagate Barracuda Compute 3TB 3.5"" HDD 5400RPM SATA",Seagate,ST3000DM007,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,3000,95.59,9.19,27,ST3000DM007,Storage/5dbd1329-9d43-4edb-895b-d732cea98a1a.json
Storage,5e5b3e73-e668-46dd-af74-4261a09c7feb,"Samsung 860 QVO 2TB 2.5"" SSD SATA",Samsung,MZ-76Q2T0B|AM|MZ-76Q2T0BW|MZ-76Q2T0B/AM,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,2000,353.6859504,9.33,27,MZ-76Q2T0BW,Storage/5e5b3e73-e668-46dd-af74-4261a09c7feb.json
Storage,5f05e136-61d0-46df-87cc-b669fc52d2e8,"Seagate Exos X16 10TB HDD 7200RPM 3.5"" SATA",Seagate,ST10000NM001G,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,10000,328.677686,0,0,ST10000NM001G,Storage/5f05e136-61d0-46df-87cc-b669fc52d2e8.json
Storage,5f0f7f5a-26fc-4cdb-936d-4fe8d67d26fe,Corsair MP400 1TB SSD M.2-2280 PCIe 3.0 X4 NVMe,Corsair,CSSD-F1000GBMP400,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,1000,132.99,8,1,CSSD-F1000GBMP400,Storage/5f0f7f5a-26fc-4cdb-936d-4fe8d67d26fe.json
Storage,5f20fef5-4dee-423f-83f1-b5faa7a785e1,"Kingston A400 480GB SSD 2.5"" SATA",Kingston,SA400S37|480G|SA400S37/480G,,,,,,,,,,,,,,,SSD,SATA 6.0 Gb/s,False,480,39.62809917,9.37,2292,SA400S37/480G,Storage/5f20fef5-4dee-423f-83f1-b5faa7a785e1.json
Storage,5fd2b694-83f4-4ef3-acf4-bc2282344470,"Western Digital Purple 6TB 3.5"" HDD 5400RPM SATA",Western Digital,WD60PURZ,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,6000,139.785124,0,0,WD60PURZ,Storage/5fd2b694-83f4-4ef3-acf4-bc2282344470.json
Storage,5ffc3129-9137-4075-be22-580429010c91,Corsair MP600 Force Series Gen4 2TB SSD M.2-2280 PCIe 3.0 X4 NVMe,Corsair,CSSD-F2000GBMP600|CSSD-F2000GBMP600R2,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,2000,458.59,10,9,CSSD-F2000GBMP600,Storage/5ffc3129-9137-4075-be22-580429010c91.json
Storage,600f5cc3-e0c4-4382-8c7d-b4af5f691b7a,"Western Digital Caviar Blue 1TB 3.5"" HDD 7200RPM SATA 6.0 Gb/s",Western Digital,WD10EZEX|WD10EZEX-60WN4A0,,,,,,,,,,,,,,,HDD,SATA 6.0 Gb/s,False,1000,38.39669421,9.24,3366,WD10EZEX,Storage/600f5cc3-e0c4-4382-8c7d-b4af5f691b7a.json
Storage,601146fa-f571-4f38-b81d-26fbc8f81c1f,KIOXIA EXCERIA 250GB SSD M.2-2280 PCIe 3.0 X4 NVMe,KIOXIA,LRC10Z250GG8,,,,,,,,,,,,,,,SSD,M.2 PCIe 3.0 x4,True,250,62,9.45,22,LRC10Z250GG8,Storage/601146fa-f571-4f38-b81d-26fbc8f81c1f.json
